"id","state","city","subdistrict","jne_code","sicepat_origin_code","sicepat_destination_code","anteraja_code","jet_code","is_active"
"5795","Jawa Tengah","Kab. Pemalang","Moga","SRG21006",NULL,"SRG21006",NULL,NULL,"1"
"5796","Jawa Tengah","Kab. Pemalang","Petarukan","SRG21007",NULL,"SRG21007","33.27.10",NULL,"1"
"5797","Jawa Tengah","Kab. Pemalang","Pulosari","SRG21008",NULL,"SRG21008",NULL,NULL,"1"
"5798","Jawa Tengah","Kab. Pemalang","Randudongkal","SRG21009",NULL,"SRG21009",NULL,NULL,"1"
"5799","Jawa Tengah","Kab. Pemalang","Taman","SRG21010",NULL,"SRG21010","33.27.09",NULL,"1"
"5800","Jawa Tengah","Kab. Pemalang","Ulujami","SRG21011",NULL,"SRG21011",NULL,NULL,"1"
"5801","Jawa Tengah","Kab. Pemalang","Warungpring","SRG21012",NULL,"SRG21012",NULL,NULL,"1"
"5802","Jawa Tengah","Kab. Pemalang","Watukumpul","SRG21013",NULL,"SRG21013",NULL,NULL,"1"
"5803","Jawa Tengah","Kab. Grobogan","Purwodadi","SRG21100",NULL,"SRG21100",NULL,NULL,"1"
"5804","Jawa Tengah","Kab. Grobogan","Brati","SRG21101",NULL,"SRG21101",NULL,NULL,"1"
"5805","Jawa Tengah","Kab. Grobogan","Gabus","SRG21101",NULL,"SRG21102",NULL,NULL,"1"
"5806","Jawa Tengah","Kab. Grobogan","Geyer","SRG21103",NULL,"SRG21103",NULL,NULL,"1"
"5807","Jawa Tengah","Kab. Grobogan","Godong","SRG21104",NULL,"SRG21104",NULL,NULL,"1"
"5808","Jawa Tengah","Kab. Grobogan","Grobogan","SRG21105",NULL,"SRG21105",NULL,NULL,"1"
"5809","Jawa Tengah","Kab. Grobogan","Gubug","SRG21106",NULL,"SRG21106",NULL,NULL,"1"
"5810","Jawa Tengah","Kab. Grobogan","Karangrayung","SRG21107",NULL,"SRG21107",NULL,NULL,"1"
"5811","Jawa Tengah","Kab. Grobogan","Kedungjati","SRG21108",NULL,"SRG21108",NULL,NULL,"1"
"5812","Jawa Tengah","Kab. Grobogan","Klambu","SRG21109",NULL,"SRG21109",NULL,NULL,"1"
"5813","Jawa Tengah","Kab. Grobogan","Kradenan","SRG21109",NULL,"SRG21110",NULL,NULL,"1"
"5814","Jawa Tengah","Kab. Grobogan","Ngaringan","SRG21111",NULL,"SRG21111",NULL,NULL,"1"
"5815","Jawa Tengah","Kab. Grobogan","Penawangan","SRG21112",NULL,"SRG21112",NULL,NULL,"1"
"5816","Jawa Tengah","Kab. Grobogan","Pulokulon","SRG21113",NULL,"SRG21113",NULL,NULL,"1"
"5817","Jawa Tengah","Kab. Grobogan","Tanggungharjo","SRG21114",NULL,"SRG21114",NULL,NULL,"1"
"5818","Jawa Tengah","Kab. Grobogan","Tawangharjo","SRG21115",NULL,"SRG21115",NULL,NULL,"1"
"5819","Jawa Tengah","Kab. Grobogan","Tegowanu","SRG21116",NULL,"SRG21116",NULL,NULL,"1"
"5820","Jawa Tengah","Kab. Grobogan","Toroh","SRG21117",NULL,"SRG21117",NULL,NULL,"1"
"5821","Jawa Tengah","Kab. Grobogan","Wirosari","SRG21118",NULL,"SRG21118",NULL,NULL,"1"
"5822","Jawa Tengah","Kab. Rembang","Rembang","SRG21200",NULL,"SRG21200","33.17.10",NULL,"1"
"5823","Jawa Tengah","Kab. Rembang","Bulu","SRG21201",NULL,"SRG21201",NULL,NULL,"1"
"5824","Jawa Tengah","Kab. Rembang","Gunem","SRG21202",NULL,"SRG21202",NULL,NULL,"1"
"5825","Jawa Tengah","Kab. Rembang","Kaliori","SRG21203",NULL,"SRG21203","33.17.09",NULL,"1"
"5826","Jawa Tengah","Kab. Rembang","Kragan","SRG21204",NULL,"SRG21204",NULL,NULL,"1"
"5827","Jawa Tengah","Kab. Rembang","Lasem","SRG21205",NULL,"SRG21205","33.17.14",NULL,"1"
"5828","Jawa Tengah","Kab. Rembang","Pamotan","SRG21206",NULL,"SRG21206","33.17.07",NULL,"1"
"5829","Jawa Tengah","Kab. Rembang","Pancur","SRG21207",NULL,"SRG21207","33.17.11",NULL,"1"
"5830","Jawa Tengah","Kab. Rembang","Sale","SRG21208",NULL,"SRG21208",NULL,NULL,"1"
"5831","Jawa Tengah","Kab. Rembang","Sarang","SRG21209",NULL,"SRG21209",NULL,NULL,"1"
"5832","Jawa Tengah","Kab. Rembang","Sedan","SRG21210",NULL,"SRG21210",NULL,NULL,"1"
"5833","Jawa Tengah","Kab. Rembang","Sluke","SRG21211",NULL,"SRG21211",NULL,NULL,"1"
"5834","Jawa Tengah","Kab. Rembang","Sulang","SRG21212",NULL,"SRG21212","33.17.08",NULL,"1"
"5835","Jawa Tengah","Kab. Rembang","Sumber","SRG21213",NULL,"SRG21213",NULL,NULL,"1"
"5836","Jawa Tengah","Kota Salatiga","Argomulyo","SRG21308","SLT","SRG21308","33.73.03",NULL,"1"
"5837","Jawa Tengah","Kota Salatiga","Sidomukti","SRG21309","SLT","SRG21309","33.73.04",NULL,"1"
"5838","Jawa Tengah","Kota Salatiga","Sidorejo","SRG21310","SLT","SRG21310","33.73.01",NULL,"1"
"5839","Jawa Tengah","Kota Salatiga","Tingkir","SRG21311","SLT","SRG21311","33.73.02",NULL,"1"
"5840","Jawa Tengah","Kab. Tegal","Slawi","SRG21400","TLG","SRG21400",NULL,NULL,"1"
"5841","Jawa Tengah","Kab. Tegal","Balapulang","SRG21401","TLG","SRG21401",NULL,NULL,"1"
"5842","Jawa Tengah","Kab. Tegal","Bojong","SRG21402","TLG","SRG21402",NULL,NULL,"1"
"5843","Jawa Tengah","Kab. Tegal","Bumijawa","SRG21403","TLG","SRG21403",NULL,NULL,"1"
"5844","Jawa Tengah","Kab. Tegal","Dukuhwaru","SRG21404","TLG","SRG21404",NULL,NULL,"1"
"5845","Jawa Tengah","Kab. Tegal","Jatinegara","SRG21405","TLG","SRG21405",NULL,NULL,"1"
"5846","Jawa Tengah","Kab. Tegal","Kedung Banteng","SRG21406","TLG","SRG21406",NULL,NULL,"1"
"5847","Jawa Tengah","Kab. Tegal","Lebaksiu","SRG21407","TLG","SRG21407",NULL,NULL,"1"
"5848","Jawa Tengah","Kab. Tegal","Margasari","SRG21408","TLG","SRG21408",NULL,NULL,"1"
"5849","Jawa Tengah","Kab. Tegal","Pagerbarang","SRG21409","TLG","SRG21409",NULL,NULL,"1"
"5850","Jawa Tengah","Kab. Tegal","Pangkah","SRG21410","TLG","SRG21410",NULL,NULL,"1"
"5851","Jawa Tengah","Kab. Tegal","Adiwerna","SRG21411","TLG","SRG21411",NULL,NULL,"1"
"5852","Jawa Tengah","Kab. Tegal","Dukuhturi","SRG21412","TLG","SRG21412",NULL,NULL,"1"
"5853","Jawa Tengah","Kab. Tegal","Kramat","SRG21413","TLG","SRG21413",NULL,NULL,"1"
"5854","Jawa Tengah","Kab. Tegal","Surodadi","SRG21414","TLG","SRG21414",NULL,NULL,"1"
"5855","Jawa Tengah","Kab. Tegal","Talang","SRG21415","TLG","SRG21415",NULL,NULL,"1"
"5856","Jawa Tengah","Kab. Tegal","Tarub","SRG21416","TLG","SRG21416",NULL,NULL,"1"
"5857","Jawa Tengah","Kab. Tegal","Warurejo","SRG21417","TLG","SRG21417",NULL,NULL,"1"
"5858","Jawa Tengah","Kota Tegal","Margadana","SRG21508","TLG","SRG21508","33.76.04",NULL,"1"
"5859","Jawa Tengah","Kota Tegal","Tegal Barat","SRG21509","TLG","SRG21509","33.76.01",NULL,"1"
"5860","Jawa Tengah","Kota Tegal","Tegal Selatan","SRG21510","TLG","SRG21510","33.76.03",NULL,"1"
"5861","Jawa Tengah","Kota Tegal","Tegal Timur","SRG21511","TLG","SRG21511","33.76.02",NULL,"1"
"5862","Jawa Tengah","Kab. Semarang","Ambarawa","SRG21602","SRG","SRG21602",NULL,NULL,"1"
"5863","Jawa Tengah","Kab. Semarang","Banyubiru","SRG21603","SRG","SRG21603",NULL,NULL,"1"
"5864","Jawa Tengah","Kab. Semarang","Bancak","SRG21604","SRG","SRG21604",NULL,NULL,"1"
"5865","Jawa Tengah","Kab. Semarang","Bawen","SRG21605","SRG","SRG21605",NULL,NULL,"1"
"5866","Jawa Tengah","Kab. Semarang","Bergas","SRG21606","SRG","SRG21606","33.22.13",NULL,"1"
"5867","Jawa Tengah","Kab. Semarang","Bringin","SRG21607","SRG","SRG21607",NULL,NULL,"1"
"5868","Jawa Tengah","Kab. Semarang","Getasan","SRG21608","SRG","SRG21608",NULL,NULL,"1"
"5869","Jawa Tengah","Kab. Semarang","Jambu","SRG21609","SRG","SRG21609",NULL,NULL,"1"
"5870","Jawa Tengah","Kab. Semarang","Pabelan","SRG21611","SRG","SRG21611",NULL,NULL,"1"
"5871","Jawa Tengah","Kab. Semarang","Pringapus","SRG21612","SRG","SRG21612",NULL,NULL,"1"
"5872","Jawa Tengah","Kab. Semarang","Susukan","SRG21613","SRG","SRG21613",NULL,NULL,"1"
"5873","Jawa Tengah","Kab. Semarang","Suruh","SRG21614","SRG","SRG21614",NULL,NULL,"1"
"5874","Jawa Tengah","Kab. Semarang","Sumowono","SRG21615","SRG","SRG21615",NULL,NULL,"1"
"5875","Jawa Tengah","Kab. Semarang","Tengaran","SRG21616","SRG","SRG21616",NULL,NULL,"1"
"5876","Jawa Tengah","Kab. Semarang","Tuntang","SRG21617","SRG","SRG21617",NULL,NULL,"1"
"5877","Jawa Tengah","Kab. Semarang","Ungaran Barat","SRG21618","SRG","SRG21618","33.22.18",NULL,"1"
"5878","Jawa Tengah","Kab. Semarang","Ungaran Timur","SRG21619","SRG","SRG21619","33.22.19",NULL,"1"
"5879","Jawa Tengah","Kab. Semarang","Bandungan","SRG21604","SRG","SRG21620",NULL,NULL,"1"
"5880","Jawa Tengah","Kab. Semarang","Kaliwungu","SRG21609","SRG","SRG21610",NULL,NULL,"1"
"5881","Jawa Tengah","Kab. Purbalingga","Purbalingga","SRG21700",NULL,"SRG21700",NULL,NULL,"1"
"5882","Jawa Tengah","Kab. Purbalingga","Bobotsari","SRG21701",NULL,"SRG21701",NULL,NULL,"1"
"5883","Jawa Tengah","Kab. Purbalingga","Bojongsari","SRG21702",NULL,"SRG21702",NULL,NULL,"1"
"5884","Jawa Tengah","Kab. Purbalingga","Bukateja","SRG21703",NULL,"SRG21703",NULL,NULL,"1"
"5885","Jawa Tengah","Kab. Purbalingga","Kaligondang","SRG21704",NULL,"SRG21704",NULL,NULL,"1"
"5886","Jawa Tengah","Kab. Purbalingga","Kalimanah","SRG21705",NULL,"SRG21705",NULL,NULL,"1"
"5887","Jawa Tengah","Kab. Purbalingga","Karanganyar","SRG21705",NULL,"SRG21707",NULL,NULL,"1"
"5888","Jawa Tengah","Kab. Purbalingga","Karangmoncol","SRG21708",NULL,"SRG21708",NULL,NULL,"1"
"5889","Jawa Tengah","Kab. Purbalingga","Karangreja","SRG21709",NULL,"SRG21709",NULL,NULL,"1"
"5890","Jawa Tengah","Kab. Purbalingga","Kejobong","SRG21710",NULL,"SRG21710",NULL,NULL,"1"
"5891","Jawa Tengah","Kab. Purbalingga","Kemangkon","SRG21711",NULL,"SRG21711",NULL,NULL,"1"
"5892","Jawa Tengah","Kab. Purbalingga","Kutasari","SRG21712",NULL,"SRG21712",NULL,NULL,"1"
"5893","Jawa Tengah","Kab. Purbalingga","Mrebet","SRG21713",NULL,"SRG21713",NULL,NULL,"1"
"5894","Jawa Tengah","Kab. Purbalingga","Rembang","SRG21714",NULL,"SRG21714",NULL,NULL,"1"
"5895","Jawa Tengah","Kab. Purbalingga","Karangjambu","SRG21715",NULL,"SRG21715",NULL,NULL,"1"
"5896","Jawa Tengah","Kab. Purbalingga","Kertanegara","SRG21716",NULL,"SRG21716",NULL,NULL,"1"
"5897","Jawa Tengah","Kab. Purbalingga","Padamara","SRG21717",NULL,"SRG21717",NULL,NULL,"1"
"5898","Jawa Tengah","Kab. Purbalingga","Pengadegan","SRG21718",NULL,"SRG21718",NULL,NULL,"1"
"5899","Jawa Tengah","Kab. Banjarnegara","Banjarnegara","SRG21800",NULL,"SRG21800",NULL,NULL,"1"
"5900","Jawa Tengah","Kab. Banjarnegara","Banjarmangu","SRG21801",NULL,"SRG21801",NULL,NULL,"1"
"5901","Jawa Tengah","Kab. Banjarnegara","Batur","SRG21802",NULL,"SRG21802",NULL,NULL,"1"
"5902","Jawa Tengah","Kab. Banjarnegara","Bawang","SRG21802",NULL,"SRG21803",NULL,NULL,"1"
"5903","Jawa Tengah","Kab. Banjarnegara","Kalibening","SRG21804",NULL,"SRG21804",NULL,NULL,"1"
"5904","Jawa Tengah","Kab. Banjarnegara","Karangkobar","SRG21805",NULL,"SRG21805",NULL,NULL,"1"
"5905","Jawa Tengah","Kab. Banjarnegara","Madukara","SRG21806",NULL,"SRG21806",NULL,NULL,"1"
"5906","Jawa Tengah","Kab. Banjarnegara","Mandiraja","SRG21807",NULL,"SRG21807",NULL,NULL,"1"
"5907","Jawa Tengah","Kab. Banjarnegara","Pagentan","SRG21808",NULL,"SRG21808",NULL,NULL,"1"
"5908","Jawa Tengah","Kab. Banjarnegara","Pejawaran","SRG21809",NULL,"SRG21809",NULL,NULL,"1"
"5909","Jawa Tengah","Kab. Banjarnegara","Punggelan","SRG21810",NULL,"SRG21810",NULL,NULL,"1"
"5910","Jawa Tengah","Kab. Banjarnegara","Purwonegoro","SRG21811",NULL,"SRG21820",NULL,NULL,"1"
"5911","Jawa Tengah","Kab. Banjarnegara","Purworejo Klampok","SRG21812",NULL,"SRG21812",NULL,NULL,"1"
"5912","Jawa Tengah","Kab. Banjarnegara","Rakit","SRG21813",NULL,"SRG21813",NULL,NULL,"1"
"5913","Jawa Tengah","Kab. Banjarnegara","Sigaluh","SRG21814",NULL,"SRG21814",NULL,NULL,"1"
"5914","Jawa Tengah","Kab. Banjarnegara","Susukan","SRG21815",NULL,"SRG21815",NULL,NULL,"1"
"5915","Jawa Tengah","Kab. Banjarnegara","Wanadadi (Wonodadi)","SRG21816",NULL,"SRG21816",NULL,NULL,"1"
"5916","Jawa Tengah","Kab. Banjarnegara","Wanayasa","SRG21817",NULL,"SRG21817",NULL,NULL,"1"
"5917","Jawa Tengah","Kab. Banjarnegara","Pagedongan","SRG21807",NULL,"SRG21819",NULL,NULL,"1"
"5918","Jawa Tengah","Kab. Banjarnegara","Pandanarum","SRG21808",NULL,"SRG21818",NULL,NULL,"1"
"5919","Jawa Tengah","Kab. Pekalongan","Kajen","SRG22200","PKL","SRG22200","33.26.08",NULL,"1"
"5920","Jawa Tengah","Kab. Pekalongan","Bojong","SRG20920","PKL","SRG22201","33.26.11",NULL,"1"
"5921","Jawa Tengah","Kab. Pekalongan","Buaran","SRG22202","PKL","SRG22202",NULL,NULL,"1"
"5922","Jawa Tengah","Kab. Pekalongan","Doro","SRG22203","PKL","SRG22203",NULL,NULL,"1"
"5923","Jawa Tengah","Kab. Pekalongan","Kandangserang","SRG22204","PKL","SRG22204",NULL,NULL,"1"
"5924","Jawa Tengah","Kab. Pekalongan","Karanganyar","SRG22204","PKL","SRG22205","33.26.07",NULL,"1"
"5925","Jawa Tengah","Kab. Pekalongan","Karangdadap","SRG22206","PKL","SRG22206",NULL,NULL,"1"
"5926","Jawa Tengah","Kab. Pekalongan","Kedungwuni","SRG22207","PKL","SRG22207",NULL,NULL,"1"
"5927","Jawa Tengah","Kab. Pekalongan","Kesesi","SRG22208","PKL","SRG22208",NULL,NULL,"1"
"5928","Jawa Tengah","Kab. Pekalongan","Lebakbarang","SRG22209","PKL","SRG22209",NULL,NULL,"1"
"5929","Jawa Tengah","Kab. Pekalongan","Paninggaran","SRG22210","PKL","SRG22210",NULL,NULL,"1"
"5930","Jawa Tengah","Kab. Pekalongan","Petungkriono/Petungkriyono","SRG22211","PKL","SRG22211",NULL,NULL,"1"
"5931","Jawa Tengah","Kab. Pekalongan","Siwalan","SRG22212","PKL","SRG22212",NULL,NULL,"1"
"5932","Jawa Tengah","Kab. Pekalongan","Sragi","SRG22213","PKL","SRG22213",NULL,NULL,"1"
"5933","Jawa Tengah","Kab. Pekalongan","Talun","SRG22214","PKL","SRG22214",NULL,NULL,"1"
"5934","Jawa Tengah","Kab. Pekalongan","Tirto","SRG22215","PKL","SRG22215",NULL,NULL,"1"
"5935","Jawa Tengah","Kab. Pekalongan","Wiradesa","SRG22216","PKL","SRG22216",NULL,NULL,"1"
"5936","Jawa Tengah","Kab. Pekalongan","Wonokerto","SRG22217","PKL","SRG22217",NULL,NULL,"1"
"5937","Jawa Tengah","Kab. Pekalongan","Wonopringgo","SRG22218","PKL","SRG22218","33.26.12",NULL,"1"
"5938","Jawa Timur","Kota Surabaya ","Asemrowo","SUB10001","SUB","SUB10001","35.78.28",NULL,"1"
"5939","Jawa Timur","Kota Surabaya ","Benowo","SUB10002","SUB","SUB10002","35.78.19",NULL,"1"
"5940","Jawa Timur","Kota Surabaya ","Bubutan","SUB10003","SUB","SUB10003","35.78.13",NULL,"1"
"5941","Jawa Timur","Kota Surabaya ","Bulak","SUB10004","SUB","SUB10004","35.78.29",NULL,"1"
"5942","Jawa Timur","Kota Surabaya ","Dukuh Pakis","SUB10005","SUB","SUB10005","35.78.21",NULL,"1"
"5943","Jawa Timur","Kota Surabaya ","Gayungan","SUB10006","SUB","SUB10006","35.78.22",NULL,"1"
"5944","Jawa Timur","Kota Surabaya ","Genteng","SUB10007","SUB","SUB10007","35.78.07",NULL,"1"
"5945","Jawa Timur","Kota Surabaya ","Gubeng","SUB10008","SUB","SUB10008","35.78.08",NULL,"1"
"5946","Jawa Timur","Kota Surabaya ","Gununganyar","SUB10009","SUB","SUB10009","35.78.25",NULL,"1"
"5947","Jawa Timur","Kota Surabaya ","Jambangan","SUB10010","SUB","SUB10010","35.78.23",NULL,"1"
"5948","Jawa Timur","Kota Surabaya ","Karangpilang","SUB10011","SUB","SUB10011","35.78.01",NULL,"1"
"5949","Jawa Timur","Kota Surabaya ","Kenjeran","SUB10012","SUB","SUB10012","35.78.17",NULL,"1"
"5950","Jawa Timur","Kota Surabaya ","Krembangan","SUB10013","SUB","SUB10013","35.78.15",NULL,"1"
"5951","Jawa Timur","Kota Surabaya ","Lakarsantri","SUB10014","SUB","SUB10014","35.78.18",NULL,"1"
"5952","Jawa Timur","Kota Surabaya ","Mulyorejo","SUB10015","SUB","SUB10015","35.78.26",NULL,"1"
"5953","Jawa Timur","Kota Surabaya ","Pabean Cantikan","SUB10016","SUB","SUB10016","35.78.12",NULL,"1"
"5954","Jawa Timur","Kota Surabaya ","Pakal","SUB10017","SUB","SUB10017","35.78.30",NULL,"1"
"5955","Jawa Timur","Kota Surabaya ","Rungkut","SUB10018","SUB","SUB10018","35.78.03",NULL,"1"
"5956","Jawa Timur","Kota Surabaya ","Sambikerep","SUB10019","SUB","SUB10019","35.78.31",NULL,"1"
"5957","Jawa Timur","Kota Surabaya ","Sawahan","SUB10020","SUB","SUB10020","35.78.06",NULL,"1"
"5958","Jawa Timur","Kota Surabaya ","Semampir","SUB10021","SUB","SUB10021","35.78.16",NULL,"1"
"5959","Jawa Timur","Kota Surabaya ","Simokerto","SUB10022","SUB","SUB10022","35.78.11",NULL,"1"
"5960","Jawa Timur","Kota Surabaya ","Sukolilo","SUB10023","SUB","SUB10023","35.78.09",NULL,"1"
"5961","Jawa Timur","Kota Surabaya ","Sukomanunggal","SUB10024","SUB","SUB10024","35.78.27",NULL,"1"
"5962","Jawa Timur","Kota Surabaya ","Tambaksari","SUB10025","SUB","SUB10025","35.78.10",NULL,"1"
"5963","Jawa Timur","Kota Surabaya ","Tandes","SUB10026","SUB","SUB10026","35.78.14",NULL,"1"
"5964","Jawa Timur","Kota Surabaya ","Tegalsari","SUB10027","SUB","SUB10027","35.78.05",NULL,"1"
"5965","Jawa Timur","Kota Surabaya ","Tenggilis Mejoyo","SUB10028","SUB","SUB10028","35.78.24",NULL,"1"
"5966","Jawa Timur","Kota Surabaya ","Wiyung","SUB10029","SUB","SUB10029","35.78.20",NULL,"1"
"5967","Jawa Timur","Kota Surabaya ","Wonocolo","SUB10030","SUB","SUB10030","35.78.02",NULL,"1"
"5968","Jawa Timur","Kota Surabaya ","Wonokromo","SUB10031","SUB","SUB10031","35.78.04",NULL,"1"
"5969","Jawa Timur","Kab. Gresik","Gresik","SUB10100","GSK","SUB10100","35.25.16",NULL,"1"
"5970","Jawa Timur","Kab. Gresik","Balong Panggang","SUB10101","GSK","SUB10101",NULL,NULL,"1"
"5971","Jawa Timur","Kab. Gresik","Benjeng","SUB10102","GSK","SUB10102",NULL,NULL,"1"
"5972","Jawa Timur","Kab. Gresik","Bungah","SUB10103","GSK","SUB10103",NULL,NULL,"1"
"5973","Jawa Timur","Kab. Gresik","Cerme","SUB10104","GSK","SUB10104",NULL,NULL,"1"
"5974","Jawa Timur","Kab. Gresik","Driyorejo","SUB10105","GSK","SUB10105",NULL,NULL,"1"
"5975","Jawa Timur","Kab. Gresik","Duduk Sampeyan","SUB10106","GSK","SUB10106",NULL,NULL,"1"
"5976","Jawa Timur","Kab. Gresik","Dukun","SUB10107","GSK","SUB10107",NULL,NULL,"1"
"5977","Jawa Timur","Kab. Gresik","Kedamean","SUB10108","GSK","SUB10108",NULL,NULL,"1"
"5978","Jawa Timur","Kab. Gresik","Manyar","SUB10109","GSK","SUB10109","35.25.10",NULL,"1"
"5979","Jawa Timur","Kab. Gresik","Menganti","SUB10110","GSK","SUB10110",NULL,NULL,"1"
"5980","Jawa Timur","Kab. Gresik","Panceng","SUB10111","GSK","SUB10111",NULL,NULL,"1"
"5981","Jawa Timur","Kab. Gresik","Sangkapura","SUB10112","GSK","SUB10112",NULL,NULL,"1"
"5982","Jawa Timur","Kab. Gresik","Sidayu","SUB10113","GSK","SUB10113",NULL,NULL,"1"
"5983","Jawa Timur","Kab. Gresik","Tambak","SUB10114","GSK","SUB10114",NULL,NULL,"1"
"5984","Jawa Timur","Kab. Gresik","Ujung Pangkah","SUB10115","GSK","SUB10115",NULL,NULL,"1"
"5985","Jawa Timur","Kab. Gresik","Wringin Anom","SUB10116","GSK","SUB10116",NULL,NULL,"1"
"5986","Jawa Timur","Kab. Gresik","Kebomas","SUB10117","GSK","SUB10117","35.25.14",NULL,"1"
"5987","Jawa Timur","Kab. Lamongan","Lamongan","SUB10200","LMG","SUB10200","35.24.22",NULL,"1"
"5988","Jawa Timur","Kab. Lamongan","Babat","SUB10201","LMG","SUB10201",NULL,NULL,"1"
"5989","Jawa Timur","Kab. Lamongan","Bluluk","SUB10202","LMG","SUB10202",NULL,NULL,"1"
"5990","Jawa Timur","Kab. Lamongan","Brondong","SUB10203","LMG","SUB10203",NULL,NULL,"1"
"5991","Jawa Timur","Kab. Lamongan","Deket","SUB10204","LMG","SUB10204","35.24.25",NULL,"1"
"5992","Jawa Timur","Kab. Lamongan","Glagah","SUB10205","LMG","SUB10205",NULL,NULL,"1"
"5993","Jawa Timur","Kab. Lamongan","Kalitengah","SUB10206","LMG","SUB10206",NULL,NULL,"1"
"5994","Jawa Timur","Kab. Lamongan","Karangbinangun","SUB10207","LMG","SUB10207",NULL,NULL,"1"
"5995","Jawa Timur","Kab. Lamongan","Karang Geneng","SUB10208","LMG","SUB10208",NULL,NULL,"1"
"5996","Jawa Timur","Kab. Lamongan","Kedungpring","SUB10209","LMG","SUB10209",NULL,NULL,"1"
"5997","Jawa Timur","Kab. Lamongan","Kembangbahu","SUB10210","LMG","SUB10210","35.24.19",NULL,"1"
"5998","Jawa Timur","Kab. Lamongan","Laren","SUB10211","LMG","SUB10211",NULL,NULL,"1"
"5999","Jawa Timur","Kab. Lamongan","Mantup","SUB10212","LMG","SUB10212",NULL,NULL,"1"
"6000","Jawa Timur","Kab. Lamongan","Modo","SUB10213","LMG","SUB10213",NULL,NULL,"1"
"6001","Jawa Timur","Kab. Lamongan","Ngimbang","SUB10214","LMG","SUB10214",NULL,NULL,"1"
"6002","Jawa Timur","Kab. Lamongan","Paciran","SUB10215","LMG","SUB10215",NULL,NULL,"1"
"6003","Jawa Timur","Kab. Lamongan","Pucuk","SUB10216","LMG","SUB10216",NULL,NULL,"1"
"6004","Jawa Timur","Kab. Lamongan","Sambeng","SUB10217","LMG","SUB10217",NULL,NULL,"1"
"6005","Jawa Timur","Kab. Lamongan","Solokuro","SUB10218","LMG","SUB10218",NULL,NULL,"1"
"6006","Jawa Timur","Kab. Lamongan","Sekaran","SUB10219","LMG","SUB10219",NULL,NULL,"1"
"6007","Jawa Timur","Kab. Lamongan","Sugio","SUB10220","LMG","SUB10220",NULL,NULL,"1"
"6008","Jawa Timur","Kab. Lamongan","Sukodadi","SUB10221","LMG","SUB10221","35.24.17",NULL,"1"
"6009","Jawa Timur","Kab. Lamongan","Sukorame","SUB10222","LMG","SUB10222",NULL,NULL,"1"
"6010","Jawa Timur","Kab. Lamongan","Tikung","SUB10223","LMG","SUB10223","35.24.23",NULL,"1"
"6011","Jawa Timur","Kab. Lamongan","Turi","SUB10224","LMG","SUB10224","35.24.21",NULL,"1"
"6012","Jawa Timur","Kab. Lamongan","Maduran","SUB10225","LMG","SUB10225",NULL,NULL,"1"
"6013","Jawa Timur","Kab. Lamongan","Sarirejo","SUB10226","LMG","SUB10226","35.24.27",NULL,"1"
"6014","Jawa Timur","Kab. Bangkalan","Bangkalan","SUB20100",NULL,"SUB20100",NULL,NULL,"1"
"6015","Jawa Timur","Kab. Bangkalan","Arosbaya","SUB20101",NULL,"SUB20101",NULL,NULL,"1"
"6016","Jawa Timur","Kab. Bangkalan","Blega","SUB20102",NULL,"SUB20118",NULL,NULL,"1"
"6017","Jawa Timur","Kab. Bangkalan","Galis","SUB20103",NULL,"SUB20103",NULL,NULL,"1"
"6018","Jawa Timur","Kab. Bangkalan","Geger","SUB20104",NULL,"SUB20104",NULL,NULL,"1"
"6019","Jawa Timur","Kab. Bangkalan","Kamal","SUB20105",NULL,"SUB20105",NULL,NULL,"1"
"6020","Jawa Timur","Kab. Bangkalan","Kwanyar","SUB20106",NULL,"SUB20106",NULL,NULL,"1"
"6021","Jawa Timur","Kab. Bangkalan","Klampis","SUB20107",NULL,"SUB20107",NULL,NULL,"1"
"6022","Jawa Timur","Kab. Bangkalan","Kokop","SUB20108",NULL,"SUB20108",NULL,NULL,"1"
"6023","Jawa Timur","Kab. Bangkalan","Konang","SUB20109",NULL,"SUB20109",NULL,NULL,"1"
"6024","Jawa Timur","Kab. Bangkalan","Labang","SUB20110",NULL,"SUB20110",NULL,NULL,"1"
"6025","Jawa Timur","Kab. Bangkalan","Modung","SUB20111",NULL,"SUB20111",NULL,NULL,"1"
"6026","Jawa Timur","Kab. Bangkalan","Sepulu","SUB20112",NULL,"SUB20112",NULL,NULL,"1"
"6027","Jawa Timur","Kab. Bangkalan","Socah","SUB20113",NULL,"SUB20113",NULL,NULL,"1"
"6028","Jawa Timur","Kab. Bangkalan","Tanah Merah","SUB20114",NULL,"SUB20114",NULL,NULL,"1"
"6029","Jawa Timur","Kab. Bangkalan","Tanjungbumi","SUB20115",NULL,"SUB20115",NULL,NULL,"1"
"6030","Jawa Timur","Kab. Bangkalan","Tragah","SUB20116",NULL,"SUB20116",NULL,NULL,"1"
"6031","Jawa Timur","Kab. Bangkalan","Burneh","SUB20117",NULL,"SUB20117",NULL,NULL,"1"
"6032","Jawa Timur","Kab. Pamekasan","Pamekasan","SUB20500",NULL,"SUB20500",NULL,NULL,"1"
"6033","Jawa Timur","Kab. Pamekasan","Batumarmar","SUB20501",NULL,"SUB20501",NULL,NULL,"1"
"6034","Jawa Timur","Kab. Pamekasan","Galis","SUB20501",NULL,"SUB20502",NULL,NULL,"1"
